"","ARID2_WT_Rep1","ARID2_WT_Rep2","ARID2_KO_Rep1","ARID2_KO_Rep2"
"ENSG00000040731.10",16.9189952507505,20.5600552542186,7.69606657421177,11.654319826725
"ENSG00000043143.20",1074.34325621121,919.650506269014,1490.52204890535,1256.22828894419
"ENSG00000044115.21",10868.0002279806,12360.2119621627,12884.6224605153,14242.5417091382
"ENSG00000047188.16",1422.80510722118,1744.09227768993,1963.58511021244,1638.39975145066
"ENSG00000048140.18",805.813531165243,659.963256613013,1014.13744904828,855.218136255924
"ENSG00000048162.21",1758.37784416289,1677.57705019775,1634.18719777346,1721.33407652034
"ENSG00000049167.15",694.692736812275,575.475366323157,602.881635121879,601.582530504711
"ENSG00000049192.15",2024.00371618244,2301.42262131048,1720.11670514675,1382.3917492691
"ENSG00000049656.14",3862.63775142271,4281.95117260663,4525.6722276903,4680.06548856754
"ENSG00000049860.14",4043.83808924154,2961.74001023821,4098.86578044012,4184.1653385826
"ENSG00000049883.15",539.320617581688,870.114991076985,769.732972599316,633.841785194867
"ENSG00000050748.18",1210.33779287131,1223.11780283622,1368.91574622844,1356.21965180539
"ENSG00000051596.10",788.041352607046,592.854210208683,691.572756597743,530.554725788393
"ENSG00000055147.19",482.319538213025,723.443949060271,742.85120293556,880.683466214699
"ENSG00000055163.20",1421.50241916413,2606.64847909508,2801.90713687092,2383.75180524545
"ENSG00000056097.16",5409.98501259602,5347.1550137216,5851.94422600264,6131.42354789537
"ENSG00000058729.11",1184.16602113078,875.295612078377,863.907918740529,1096.25901909612
"ENSG00000061455.11",16.6157941349906,14.9591847703196,6.7704948772512,26.9540235095841
"ENSG00000062194.16",1971.88853284502,2049.2109207873,2084.49236665626,1937.72678841696
"ENSG00000063438.19",561.133338174377,711.330944082428,1668.120160273,1565.94244532461
"ENSG00000064651.14",2063.02788833504,1904.12357622432,2075.45388112831,1446.67870721163
"ENSG00000064652.11",774.83121436635,828.737240960373,924.816958722437,983.751328738878
"ENSG00000066230.12",26.6573478015383,48.7432046017801,89.9311381799547,53.9496803813991
"ENSG00000066583.12",704.494484913202,704.595695847388,479.778502467986,571.859468802845
"ENSG00000067113.17",155.234840783045,163.164227923071,172.474944191035,180.513584438195
"ENSG00000067248.10",2017.85389851807,1995.9846202837,2103.50889194399,2179.61851012374
"ENSG00000068796.19",2222.85144093645,3933.34003981031,2961.80065483136,4396.69446244475
"ENSG00000069011.16",32.9746581653096,24.6404056575763,29.0576182094854,18.1594120444615
"ENSG00000069020.18",490.332944641222,478.399213778759,984.938382993758,664.133437975274
"ENSG00000070614.15",5145.03900986183,4497.93717228345,5979.59431896398,5331.41861954153
"ENSG00000070814.22",6660.2957633617,5738.6993571068,4040.71071612701,4656.99842300595
"ENSG00000071539.14",2923.50766025272,2584.26960838805,2298.64234363567,3213.81274574791
"ENSG00000072364.13",4989.45744474983,5168.76112344797,4295.4303062316,4590.21128184886
"ENSG00000072571.20",2688.20034744434,2331.69874459746,2086.50528995774,2218.60977554035
"ENSG00000072682.19",543.746326309312,509.631590474915,804.953460401814,767.605359657892
"ENSG00000072786.13",993.103238210555,1245.28740425435,1295.40762237485,1518.62039511944
"ENSG00000072803.17",3444.76906590392,3172.91194187913,3110.67321682875,3469.04950609127
"ENSG00000073578.17",1859.4518377722,2064.18110073881,1827.21946494821,1967.32927611201
"ENSG00000074317.11",4.35383623990366,7.66583443707838,51.4102538212081,41.7307327469088
"ENSG00000079215.14",699.724373411897,514.131718460962,560.067314923988,485.543834887814
"ENSG00000080709.16",34.9623265867683,39.6195288759942,53.4639710519752,85.8025411792942
"ENSG00000081189.16",142.268033448602,203.928213610442,230.489355663384,414.77472946562
"ENSG00000081791.9",863.567218218918,1184.33439085976,1415.70180016462,1030.22244514602
"ENSG00000081818.4",71.0418487973921,46.0451305727587,76.9469086540922,88.9962590038851
"ENSG00000082068.9",954.212088803088,972.028706292081,882.78758438526,974.348860111547
"ENSG00000082074.19",101.169261557923,82.516243402426,389.016384632621,201.64600585619
"ENSG00000082196.21",33.489501244564,51.9715517426735,65.2862278207308,36.8694156883122
"ENSG00000082213.18",1879.7236660509,1775.81574872573,1785.51432332159,1840.29088911566
"ENSG00000082515.18",568.04361988402,615.023439273684,527.947389305066,529.342138664843
"ENSG00000082516.9",2095.15940572641,2184.75367313406,1827.28057825972,1456.64411406563
"ENSG00000083312.17",10573.668352117,12536.7866754072,9808.0792027784,9665.64568806443
"ENSG00000083720.13",2089.75209313472,2187.87721654937,1622.82218184122,1808.841098081
"ENSG00000085231.14",660.679799237184,460.323260382786,484.425039043981,489.315277951588
"ENSG00000085365.18",1553.29337692721,1709.41836708424,1954.96318475773,1918.37221576329
"ENSG00000086189.10",1035.71937019616,1145.28151570094,1165.1668065005,1206.83982843719
"ENSG00000086200.17",1650.13211496315,1802.21672938024,1436.34048166945,1725.78250147229
"ENSG00000086589.12",1922.33045552305,1898.59526300123,2279.35882901534,2012.36267899661
"ENSG00000087206.17",969.045389701788,915.730726588641,904.048725217794,966.068552195755
"ENSG00000091009.8",1431.08984293161,2527.53104700515,2047.98242258601,2330.66392427856
"ENSG00000092421.17",30.0540854763774,15.5341970617518,15.6289761839461,130.625484874582
"ENSG00000094880.11",1674.90511579504,1674.15172960365,1563.5325271446,1734.59608592379
"ENSG00000095015.6",680.464726596043,662.30397613074,638.277310373044,540.024170659433
"ENSG00000112851.15",8104.66791504792,8066.88860567673,8038.10331531921,8689.07409244029
"ENSG00000112852.7",342.579005420713,340.543851900208,55.207301116869,62.8416457372808
"ENSG00000112855.17",1364.89198446195,1415.47538798349,1556.76125197687,1439.64337740532
"ENSG00000112874.10",268.94267450018,330.904064489812,444.543735772618,362.746681975009
"ENSG00000112877.8",148.603702056846,204.115361577792,218.873441239353,210.163843976817
"ENSG00000112893.9",2487.24127255008,1998.32753140387,2445.4784362229,2041.73788291619
"ENSG00000112902.12",13.4443561849954,12.7188653837813,20.9951815450296,54.19329317169
"ENSG00000112941.14",1548.37842560313,1405.68539678809,1515.30751154866,1373.79009692108
"ENSG00000112964.14",268.758788676401,230.559874502537,332.417861679988,291.028653493932
"ENSG00000112972.15",3214.36289518741,3356.13994426427,2973.1011744242,3073.0944756102
"ENSG00000112977.16",7103.28059336929,6507.87917428407,7104.49258755601,7668.67059377596
"ENSG00000112983.18",1641.62596256121,1807.40515460237,1721.91441105748,1589.20411289767
"ENSG00000112984.12",3752.28005174952,3504.88776623471,3371.07206455328,3330.58224940829
"ENSG00000112992.18",1814.26525416972,2191.77487565336,2480.91698465699,2692.6526535086
"ENSG00000112996.11",1791.3337949284,1766.28074074175,1540.84113211588,1550.4296676247
"ENSG00000113013.16",12338.0813992685,14004.9119319171,13245.06559075,13664.1245758441
"ENSG00000113048.17",3715.62366733559,3259.41140744717,3134.66810533284,3345.55563588037
"ENSG00000113068.10",2515.99899493397,2020.10168187777,1852.00676515009,1909.08501144846
"ENSG00000113070.8",1508.29939955295,1343.88239377586,766.468611881462,803.986139626932
"ENSG00000113083.15",505.353926463917,480.152865636136,221.499930830977,220.262536569089
"ENSG00000113108.19",128.360289501924,213.424157439171,302.072580385706,181.821419365609
"ENSG00000113119.13",154.831552407209,194.215624008642,226.937136637684,176.046615565942
"ENSG00000113140.11",15474.2908374675,15587.0614431655,28234.9524845579,25716.6625004733
"ENSG00000113141.18",3614.15952178634,4071.92844379804,4065.70097704613,3989.79379844045
"ENSG00000113161.16",4236.93807191187,4251.19852669834,4233.61144686071,3364.86584438284
"ENSG00000113163.18",833.30473263081,857.337275887394,860.52782167559,1149.18703343405
"ENSG00000113194.13",3462.18214576538,3607.25241682969,3768.84887523207,3845.35776509453
"ENSG00000113205.5",18.9679708646236,13.2009264064748,38.0487160892475,32.6223858194039
"ENSG00000113212.7",42.06633102023,27.7577630736657,49.2792140325224,53.3444910816615
"ENSG00000113231.14",0,0,12.6291110331245,11.8173673407352
"ENSG00000113240.13",268.436893996311,230.006525385898,302.345091025973,239.230570101348
"ENSG00000113248.6",12.6787398813127,25.711506950439,14.1677336067556,8.10257367874713
"ENSG00000113263.13",33.4925886947378,8.50640499557849,3.75341617482065,4.47746962694172
"ENSG00000113269.14",1001.25702355106,1001.4983133781,1013.08426600178,1150.89159294411
"ENSG00000113272.14",503.2633804031,441.009833073134,465.495260623248,445.139576518064
"ENSG00000113273.17",1335.65132416808,1052.38590805886,1228.86400334964,1110.01228138646
"ENSG00000113282.14",4123.80767355238,4364.64602584538,4337.46335045137,4206.46537309647
"ENSG00000113300.13",1777.53904285559,1799.56099487563,1974.8839227094,1910.86415213903
"ENSG00000113312.11",2745.44896647954,2556.34894589894,2462.50845024772,2534.55410254491
"ENSG00000113318.11",931.674331732017,814.540801718779,962.142592258936,837.08644018987
"ENSG00000113328.19",4887.41733206477,4656.64760187275,4246.74581274829,4326.97018480385
"ENSG00000113356.13",2058.52488783607,1843.10574943387,1751.62098431695,2267.05966047005
"ENSG00000113360.16",3281.40433090608,3672.7020484783,2896.06029952629,4603.72843263366
"ENSG00000113361.13",68.7101123857919,54.759055130156,25.2227797351908,12.3931607606496
"ENSG00000113368.12",5862.80952959265,5543.4926624645,4962.60847424711,4765.15459640685
"ENSG00000113369.9",877.232422017892,907.574841837994,1026.81979892689,831.600527563669
"ENSG00000113384.14",2292.45967289376,1736.72600002582,1918.3261722634,1948.37143125982
"ENSG00000113387.12",3738.24154151535,3512.45265381625,3012.70682791144,3476.48840178697
"ENSG00000113391.19",1115.91577795618,1199.74216601944,1142.17046891556,1307.86517876464
"ENSG00000113396.13",37.7110653038915,38.3303484003325,0,1.02328546081223
"ENSG00000113407.14",9448.61529891559,13086.5475946008,10698.8821450852,11443.1048361747
"ENSG00000113441.16",1278.36934581076,1303.53963867975,1582.64938130853,1437.5929309691
"ENSG00000113448.19",882.861337193959,992.429835993553,1375.10452567976,1401.8773060328
"ENSG00000113456.19",1646.11257230597,1782.7867477161,1504.7274092827,1695.80991859151
"ENSG00000113460.13",2846.79727880697,3131.29912894558,2390.59668329252,2666.95119122033
"ENSG00000113504.21",371.213971020909,461.764197434388,182.005644314428,145.353495134376
"ENSG00000113522.14",639.097933084266,792.800339177776,531.588995369064,386.282374845625
"ENSG00000113532.13",106.297349419925,86.9657299581597,96.7792126027739,70.04847946036
"ENSG00000113552.16",2041.14390731785,1977.39968730078,2150.51288195363,2420.06279788791
"ENSG00000113558.19",4835.21234949888,4688.2494048797,4110.41254955657,4445.4280420097
"ENSG00000113569.16",6816.60803413985,6846.66355488843,5350.46110973981,5275.10831181341
"ENSG00000113575.10",5060.16758009108,5569.44208500078,5482.31043510156,5815.88204676364
"ENSG00000113578.18",338.815205213118,205.669351563358,134.612947574075,118.8084086418
"ENSG00000113580.15",3285.68928106717,2917.6940631789,4329.41082855004,4273.80600884051
"ENSG00000113583.8",2412.27253101284,2170.69064490084,2691.93872931779,2498.38016655348
"ENSG00000113593.12",1129.45999713845,1320.71164605651,1251.99365786658,1029.37025894807
"ENSG00000113594.10",446.170086077667,441.837903151219,552.011579307544,723.172620019509
"ENSG00000113595.15",543.920472424022,471.930623817824,541.84027341402,579.302502211389
"ENSG00000113597.18",656.270700569543,576.908285708438,508.531860322188,477.871740486891
"ENSG00000113615.13",1975.44154421288,1884.78766362786,2152.11459108505,2010.72629874194
"ENSG00000113621.15",934.701819509146,696.42562538957,671.259207648926,1069.26405696223
"ENSG00000113638.14",587.193957223974,550.875069347025,635.645255735181,677.345989232616
"ENSG00000113643.9",6506.6182514111,6368.53365691784,6227.36752536422,6416.51532530609
"ENSG00000113645.15",729.486940065467,1299.08948078307,897.193545598872,1515.86355171199
"ENSG00000113648.16",6999.51637405085,7318.98298522593,7041.71790856073,7564.40519592085
"ENSG00000113649.11",4232.73401650431,4867.64136917098,3924.57348958623,4003.3842764871
"ENSG00000113657.13",2774.98156585121,3722.38986124857,3046.437721481,3537.39427069706
"ENSG00000113658.18",2334.86944730126,2619.80283007337,2727.68023995662,2247.10469323024
"ENSG00000113712.19",9809.35296694833,10095.0722673375,9413.95497979841,10226.1708793732
"ENSG00000113716.13",1428.60502815881,1909.53592700422,2140.31384418731,1908.94658439621
"ENSG00000113719.16",2805.02658741185,2414.57868963641,3039.47581224952,3056.53614795134
"ENSG00000113732.9",1357.16446569087,1206.39043147221,1398.67948016808,1262.00344652142
"ENSG00000113734.18",330.952486046781,284.05371418321,302.784087868849,291.892259175547
"ENSG00000113739.10",4082.60417036939,4212.73828484726,4918.23006457236,4527.34785203399
"ENSG00000113742.14",1090.18062814898,980.60148480653,1149.37783824477,1279.02246988916
"ENSG00000113758.13",3191.09213439925,2779.46639244926,2597.99801415563,2757.87699960292
"ENSG00000113761.12",593.251360920336,397.012020687806,487.257161023673,583.801777501544
"ENSG00000118322.14",24.5730519624363,3.89927101304128,0,0
"ENSG00000118985.16",3791.68922046753,3273.69431839177,4206.51988394591,4322.05003116397
"ENSG00000119048.8",889.387637325151,984.316264608431,958.787069858803,1009.0788966703
"ENSG00000120129.6",270.684051485169,209.204600440184,534.407520714812,421.024462950555
"ENSG00000120137.7",12700.7705050481,9866.30642714438,7080.79393447848,10772.5539254604
"ENSG00000120149.9",60.8516366873698,45.0053488256136,67.3703879107094,48.5515710129865
"ENSG00000120306.11",359.780450997715,288.912959964569,282.146111540782,274.415858014201
"ENSG00000120314.18",1513.29159908618,1699.78153783378,1659.46471595527,1500.16043287847
"ENSG00000120318.16",970.653269403535,1093.18744245159,1198.46482698682,1057.5114917868
"ENSG00000120322.4",12.9840985043087,9.95726661415387,17.3035888710567,25.0572830674601
"ENSG00000120324.9",67.0678361319084,47.4603016721804,91.4744031958742,96.1422715625113
"ENSG00000120327.6",106.538038534514,81.8889762902198,185.086586858217,197.434818085068
"ENSG00000120328.6",90.2882835501529,73.8049109289629,55.049566557394,52.996688272429
"ENSG00000120705.13",11038.0648266104,11023.9332248206,9874.96632921236,9719.80634180251
"ENSG00000120708.17",21183.3541559141,22635.5008235976,26410.3834928502,25513.2747624761
"ENSG00000120709.11",1450.65791176616,1497.0790699415,1498.91609477703,1468.36804633112
"ENSG00000120725.13",123.595091071513,92.885779001256,161.701131118666,97.7062718107056
"ENSG00000120727.13",2409.69302977526,2357.65075067369,2250.32291086054,2381.05719446597
"ENSG00000120733.14",1556.91333752752,2510.38205463852,2460.12418670324,2234.1882258221
"ENSG00000120738.8",81.3659740483526,65.0754427147175,231.099591531828,243.579357322088
"ENSG00000122008.15",1463.46993708718,1248.87793779789,1308.23114907567,1277.01765221638
"ENSG00000122203.15",2326.66316398774,2506.84973324168,2101.87784010518,1890.50193231633
"ENSG00000123213.23",1552.24512334339,1183.56780800927,1503.21841954177,1307.79875555708
"ENSG00000123219.13",1294.49455886142,1042.49361552807,907.033077361581,957.486869182622
"ENSG00000123643.13",446.656034558641,466.603742935169,702.110875173799,579.545331457227
"ENSG00000124275.15",1774.68449711624,1944.07467854281,1440.94689307735,1898.27759275466
"ENSG00000124279.12",849.24184436164,613.661918934535,640.972204993233,596.369494860538
"ENSG00000125347.14",315.798487063875,312.096305539777,493.706474575446,445.227128605684
"ENSG00000127022.15",22326.9305078543,18212.509901405,23730.6340294897,20129.3102517092
"ENSG00000127184.13",3852.62328519142,3502.16050827232,3228.38991480616,3538.10044106938
"ENSG00000129595.14",20.7456002630803,44.8812028009357,22.058815639213,16.5774956450397
"ENSG00000129596.5",94.0832177518362,188.070626829038,113.964506953383,117.587111329906
"ENSG00000129625.13",2045.24585683674,2282.32098423037,2662.19614817357,2593.79459006977
"ENSG00000130449.6",1151.02197996992,1250.9112322954,1139.89464882559,1194.50143957248
"ENSG00000131187.10",2.15787222317804,10.8317371812711,20.7214343674797,10.0344278848358
"ENSG00000131188.12",113.393293875811,83.6534835573678,99.243269536069,85.9569514362471
"ENSG00000131435.13",305.201562577381,375.919185418483,461.269400300787,637.253796297758
"ENSG00000131437.16",487.166388600073,816.51157178769,648.936091336118,676.941907431417
"ENSG00000131446.17",1199.73046411705,1395.62893482367,1653.59552867022,1434.73853811584
"ENSG00000131459.13",112.416866091979,260.114703944514,344.728943746728,373.296651170045
"ENSG00000131495.9",460.672462896273,499.607677859592,586.538593991185,536.001561905994
"ENSG00000131503.21",2228.95284505522,3056.19371675722,2779.00317460117,2601.44934846346
"ENSG00000131504.17",9557.16329918471,8377.44948509978,8165.25097762052,7387.56088264316
"ENSG00000131507.11",1548.24997541513,1512.41225762918,1675.93005522316,1589.56056457161
"ENSG00000131508.16",1935.0954554914,2075.10725786363,1702.54867242473,2030.32782619416
"ENSG00000131711.15",11482.61392222,12323.3701966153,10315.508500888,10200.8717095868
"ENSG00000131732.12",1007.02798867533,1066.98652776196,1048.93048946638,1003.87882001565
"ENSG00000131844.16",2394.73722700926,2588.98664151897,2599.88622181638,2303.72535917625
"ENSG00000132356.11",3130.96615414024,3503.50004823485,3600.15560202115,3629.70266886126
"ENSG00000132357.14",119.778004486967,91.6152655751966,80.1238590913666,132.425259487774
"ENSG00000132563.16",66.4979924641348,89.753074966505,90.9251799099888,138.448255514917
"ENSG00000132570.15",195.591953470332,301.151008199751,257.260788804283,338.590688600469
"ENSG00000132842.14",2757.61927222291,2725.42381235393,2812.58470891624,3003.97258034436
"ENSG00000132846.6",1166.9788473516,1342.72499753854,1054.04526061227,1072.9335966589
"ENSG00000132912.13",2430.88812353226,2880.46213190264,2530.40089177883,3167.86687063357
"ENSG00000133302.13",1207.95157703856,945.338669992309,779.214504159107,823.513149712729
"ENSG00000133398.4",969.918890649524,998.974862250322,934.557436469769,925.171088978809
"ENSG00000133401.16",15.9164662936875,62.1277525794166,7.27765717640642,22.5708388740558
"ENSG00000133706.19",6730.13479358423,7937.34902206941,7449.53931638884,7988.56717077387
"ENSG00000133835.17",2598.06396274589,2528.63322961999,2964.46349196292,3121.87521432403
"ENSG00000134056.12",1253.37856537193,324.056828647034,398.906016160292,472.408918717736
"ENSG00000134057.15",5943.5511788898,5707.81913998052,5408.89149609132,5322.28738134615
"ENSG00000134058.12",959.593822330172,1085.66559594487,1045.99479864661,977.826222125186
"ENSG00000134352.20",7174.1208074076,5437.8726657829,5201.48373764474,5338.82850972962
"ENSG00000134363.12",283.849880822747,209.893274689554,141.789466055615,166.039927916779
"ENSG00000134480.16",1426.95488714228,1316.26232918982,1003.82025118318,1014.94828366479
"ENSG00000134516.18",14.8467144725263,25.1367053997436,3.57192928564265,6.42743796483757
"ENSG00000134970.14",5710.32011427712,3967.11930306339,4092.93213606428,4370.44027422806
"ENSG00000134982.17",3218.67504821894,3752.00376318476,4445.4089690684,4854.31733446177
"ENSG00000134986.14",951.117446922457,859.146304251609,2449.52730981365,2194.12354030205
"ENSG00000134987.11",3399.72296004444,3337.87913486303,3136.01058176361,2787.9612871422
"ENSG00000135074.16",1571.03318141968,1480.50713004818,2760.51546079174,2591.75423326661
"ENSG00000135083.16",816.370932372558,708.526792991782,818.346275462048,840.05948503114
"ENSG00000138829.12",3479.33009531114,3461.71005914712,1213.9706437386,1148.13500581918
"ENSG00000145494.12",855.165501656256,948.983261431743,836.938829426886,1001.60340557661
"ENSG00000145495.16",5954.21514195462,6994.14353163145,6812.82465023335,5605.17700035115
"ENSG00000145526.12",12.6633523475207,7.35938811529063,7.50446328840452,22.3056335418947
"ENSG00000145536.15",673.938562820428,128.935012362232,202.853701727286,455.641853573124
"ENSG00000145545.12",805.537274378349,726.179509276435,751.513243002345,633.618941572049
"ENSG00000145555.15",423.551330953759,429.062275689901,919.718653428812,838.298235917015
"ENSG00000145569.6",155.130307276134,318.762342237593,173.180656546134,205.574295503448
"ENSG00000145592.14",17238.568642545,16810.6258482579,16070.0593394362,16204.1838762126
"ENSG00000145604.17",3927.34540931706,3922.74785381168,3738.80199498699,3792.87576451843
"ENSG00000145623.13",2178.4094193962,2183.09872009688,2770.41284009273,2613.96977447589
"ENSG00000145632.15",5466.28213800233,5762.89463469257,4051.5253426956,3693.21985451823
"ENSG00000145675.15",1836.43011183613,1369.59753917146,1125.68935403088,1142.73407325087
"ENSG00000145685.14",1604.25334760092,1888.9491614657,2259.2829708528,2246.56701983198
"ENSG00000145687.16",112.458495503784,107.942896583511,105.284543560331,87.7158334467153
"ENSG00000145703.16",23.3686287863608,30.4901763261743,11.2664113562433,7.06324529953124
"ENSG00000145708.11",7.9841543236143,3.44302329902839,10.6768714039481,4.25208256698958
"ENSG00000145715.15",1820.02544359888,2338.73539007334,2434.42248829715,2535.17305130707
"ENSG00000145723.17",174.402488828062,158.43769998828,158.494546914791,174.038534612797
"ENSG00000145725.20",2136.46664574902,1578.23888651573,1927.10263188977,2044.58691253716
"ENSG00000145730.20",2641.06876559304,3105.5566729553,3920.90238744589,4239.9720531839
"ENSG00000145734.19",3330.87097718977,3258.82768264508,3962.53184417537,3556.61030735128
"ENSG00000145736.14",596.030223154701,785.692844800433,670.092078067402,641.174160335921
"ENSG00000145740.19",2034.22010124107,2330.13971080055,2291.33663678429,2223.14825551882
"ENSG00000145741.16",16396.4768015137,15793.7486320109,14117.7807849663,15347.3111507681
"ENSG00000145743.17",727.54099419285,844.456359041894,1123.99936853666,904.437207156699
"ENSG00000145777.15",34.449585350845,28.6724189475125,2.7129798984334,5.26615526150679
"ENSG00000145779.8",234.746940033385,378.600224555829,285.024288618592,271.73655335573
"ENSG00000145780.8",1853.42078064019,1706.65626641726,1255.0573874111,1213.47922359796
"ENSG00000145781.9",684.13630973354,561.026831659397,631.409626680595,510.644340974599
"ENSG00000145782.13",1977.17913146418,2139.38982698052,1857.70749389736,2075.18186381048
"ENSG00000145808.10",12.1614371667508,13.0357589984592,0,0
"ENSG00000145817.17",1342.36095611161,1254.56161807741,1253.6323968302,1291.40613482237
"ENSG00000145819.18",198.510437165781,307.534711799049,574.153597287515,281.731075873471
"ENSG00000145833.16",6275.08624075337,6642.50259229393,5901.9601538563,6161.28560355184
"ENSG00000145860.12",2696.48302148024,2144.87070714616,3147.26012314569,3109.5981168426
"ENSG00000145864.14",71.2423468572581,97.8202218389559,2.69309842803154,7.34269252585019
"ENSG00000145868.17",1755.23060236009,1676.95787830814,1702.58389587801,1521.11206029588
"ENSG00000145882.11",48.8705130785113,48.4887720931728,99.7709624829602,118.654669939167
"ENSG00000145901.16",1731.79968356044,1853.89734144195,1817.78302982386,2214.47234292768
"ENSG00000145907.16",16231.0338806346,16752.8412446131,15468.7214219333,16479.1812178015
"ENSG00000145908.12",404.842981688134,489.805408091971,244.659428697201,241.606593558186
"ENSG00000145912.9",1470.25163499716,1549.63715796178,1729.53609927716,1631.51367975047
"ENSG00000145916.19",476.155941291382,465.844504922492,443.45163504232,375.720124596718
"ENSG00000145919.11",1021.5405142743,991.197924836124,1108.1121100598,1073.2719544284
"ENSG00000145934.16",34.5377232266991,39.0092038730927,50.9328258649577,10.6546602087624
"ENSG00000146006.8",92.9785736074699,101.854850182937,121.729875291002,134.36945946701
"ENSG00000146007.11",2115.52924428927,1951.52802414246,1898.0929067379,1869.37810193282
"ENSG00000146054.18",133.00210351,121.137237961411,131.13903550226,140.857351553095
"ENSG00000146063.20",832.121806409215,871.971403506829,1017.56626349186,984.422605842474
"ENSG00000146066.3",565.926884145356,455.215885574089,453.447058727485,464.320554126485
"ENSG00000146067.16",249.216596968612,335.30685996056,418.757121398348,320.667885392898
"ENSG00000146083.12",944.29544410626,1011.79856223834,1046.04750323009,750.488281040168
"ENSG00000146094.15",102.363283605629,143.981492084043,177.845959731067,106.448989208727
"ENSG00000150712.11",1380.39886824829,1484.16295162782,1183.79547748224,1456.6967390622
"ENSG00000150753.12",24488.2981504289,21632.9154113536,19937.8928517879,19951.2175979045
"ENSG00000150756.14",306.83930264653,421.81911878884,372.488318410754,274.903296141152
"ENSG00000151292.17",2248.87723383243,2353.93968780376,2236.30040260526,2485.20563004315
"ENSG00000151304.6",1056.02942425526,966.522657947588,894.625691559395,881.367414158103
"ENSG00000151388.11",1067.70670183399,1215.55269584648,1442.81609671904,1286.25909313862
"ENSG00000151422.13",3062.11548753815,2781.16646816355,2148.90621117533,2596.78263628767
"ENSG00000151876.13",150.903780541641,205.832501099929,209.620189091435,156.745742818463
"ENSG00000151881.15",275.106678555728,457.390291711738,411.603149684103,382.279458014549
"ENSG00000151882.11",259.640030786497,275.976606676795,333.156060286211,346.147074758942
"ENSG00000151883.19",840.588692396588,1076.08887245186,1206.83132967728,1072.63836941308
"ENSG00000152348.16",104.449995528137,121.664201597235,95.4968949941426,153.522222728804
"ENSG00000152359.15",607.616207532951,483.135150268838,474.146196880059,427.448358668629
"ENSG00000152377.14",2822.0395993586,1876.73829336872,5858.99733414021,5812.78398646138
"ENSG00000152380.10",13.7000274582543,15.4556466023818,24.623486217828,25.8757188204409
"ENSG00000152409.9",935.987345007719,905.356352127732,998.531613601627,1565.00598005958
"ENSG00000152413.15",693.23252486181,660.594013038046,787.603362585032,846.05699908838
"ENSG00000152422.16",470.269692337686,450.059756333409,406.004097664147,434.486676763203
"ENSG00000152495.11",1797.70483599281,2107.82792946916,1777.42688562854,1792.29124283694
"ENSG00000152503.10",216.413934188777,191.589449697446,91.5405897363343,88.8268791317098
"ENSG00000152582.14",64.9298757689095,96.6815466408579,75.0702889595065,88.1517595267509
"ENSG00000152620.13",693.418564645123,613.106476137792,483.004173433014,587.169638325277
"ENSG00000152669.9",31.7008131716348,16.5810962503689,14.4292703378734,19.005029867538
"ENSG00000152684.11",1129.21931401915,811.146740381832,877.368954083575,830.915416730128
"ENSG00000152700.14",1615.41155280743,1488.54711557621,1541.30999025546,1607.20382631322
"ENSG00000152939.17",7.85125581757864,6.92757958983317,50.0485986619014,2.72762011061826
"ENSG00000152942.19",978.365534052716,1200.86814254286,1363.6412588277,1104.51260351304
"ENSG00000153006.16",1774.02420209913,1334.65871476595,1654.96788630772,1330.43686191241
"ENSG00000153015.16",1288.51543698029,1190.90551499775,1121.45760653632,1197.43690714999
